id,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity,created_at
604,-3141560.07,3124376.00,2243301.97,14348696.78,2233928.84,9871465.97,-20.11,20.00,14.36,14.30,91.85,43.91,48.16,7.93,1.60,0.6862,13843215.00,38.12,1.5,96.51,95.03,53.77,100.00,2025-09-10 19:52:45
605,4115912.72,5530831.83,1364329.82,4397315.63,437123.05,2595862.76,52.07,69.97,17.26,5.53,55.63,46.52,29.41,24.07,1.94,0.9506,9703257.00,80.84,4.7,62.16,100.00,92.85,66.80,2025-09-10 19:52:45
606,1280166.10,1570708.66,1591461.70,3889119.70,423362.02,1874295.98,21.59,26.49,26.84,7.14,65.59,44.29,55.84,-0.13,1.39,0.5336,3447005.00,44.16,5.2,80.64,83.80,34.17,62.05,2025-09-10 19:52:45
607,590000.00,2045500.00,1548500.00,3869500.00,743500.00,1577500.00,11.80,40.91,30.97,14.87,77.39,47.10,41.17,11.73,1.62,0.1000,11293615.00,46.62,2.9,100.00,100.00,95.46,62.44,2025-09-10 19:52:45
608,1787071.84,4579112.97,1076499.45,4584433.39,552141.95,2955791.99,30.23,77.46,18.21,9.34,77.55,49.83,51.18,-1.01,1.23,0.2378,6764518.00,79.87,6.1,87.66,79.12,100.00,66.59,2025-09-10 19:52:45
609,4625934.19,10397210.47,7092653.44,17685953.60,866805.59,9726494.57,20.76,46.66,31.83,3.89,79.37,58.22,40.82,0.96,1.07,0.5577,23692945.00,93.71,0.0,57.71,79.59,46.67,94.93,2025-09-10 19:52:45
610,2514298.29,3784279.70,523225.72,7093351.24,1036516.78,5533608.74,30.37,45.71,6.32,12.52,85.68,38.32,51.21,10.47,1.80,0.1000,11362816.00,43.79,0.2,44.98,66.74,95.52,100.00,2025-09-10 19:52:45
611,10373473.44,20956512.00,5191975.85,24885858.00,2525259.70,17168622.45,39.60,80.00,19.82,9.64,95.00,46.05,43.35,10.60,1.61,0.2407,20918750.00,71.69,4.3,49.25,72.71,70.96,36.12,2025-09-10 19:52:45
612,2064000.00,2469500.00,399500.00,3457500.00,135500.00,2922500.00,41.28,49.39,7.99,2.71,69.15,48.66,44.47,6.87,1.46,1.3587,4048005.00,45.93,1.0,83.69,92.87,88.18,67.97,2025-09-10 19:52:45
613,9285194.15,12383311.95,4769681.73,21025068.48,457962.72,15797424.03,40.55,54.08,20.83,2.00,91.82,42.19,45.36,12.45,1.76,0.1000,15912787.00,66.75,0.0,97.29,67.62,100.00,75.91,2025-09-10 19:52:45
614,3939464.95,7942704.77,3673432.63,14487828.78,3270739.86,7543656.29,21.62,43.59,20.16,17.95,79.51,52.69,37.51,9.80,1.43,0.3871,9512629.00,70.81,0.0,83.12,68.41,73.37,91.72,2025-09-10 19:52:45
615,1129014.83,4480808.22,1852641.86,7754265.79,782378.88,5119245.05,11.53,45.76,18.92,7.99,79.19,54.75,44.48,0.77,1.15,0.4162,3057212.00,81.65,4.3,63.58,72.33,93.23,90.29,2025-09-10 19:52:45
616,1906690.61,2595855.89,1687266.72,7054042.32,507764.30,4859011.30,24.07,32.77,21.30,6.41,89.05,52.94,38.49,8.57,1.39,0.3917,6077885.00,95.00,0.7,80.10,100.00,100.00,100.00,2025-09-10 19:52:45
617,3174157.38,3937484.87,2933992.22,12067916.90,1286489.81,7847434.87,20.75,25.74,19.18,8.41,78.89,52.69,46.01,1.30,1.22,0.6400,14304203.00,55.25,0.0,100.00,93.55,80.02,98.55,2025-09-10 19:52:45
618,1913843.34,6642406.40,513956.20,5453415.65,1341766.09,3597693.36,23.05,80.00,6.19,16.16,65.68,58.99,41.15,-0.14,1.02,0.6419,7643001.00,59.05,0.0,76.49,63.84,45.86,59.32,2025-09-10 19:52:45
619,4375462.91,7359329.25,810562.37,11013417.87,1411270.41,8791585.09,33.36,56.11,6.18,10.76,83.97,40.88,60.36,-1.24,1.45,0.8334,17878292.00,71.54,8.9,85.41,38.73,92.96,88.45,2025-09-10 19:52:45
620,-1298532.30,8263155.42,2308785.32,19710138.54,1612323.01,15789030.21,-5.09,32.39,9.05,6.32,77.26,50.41,49.41,0.18,1.24,0.7257,17747415.00,56.34,0.0,52.64,58.99,98.81,100.00,2025-09-10 19:52:45
621,303551.02,2954001.14,2022268.14,11470293.67,1966054.99,7481970.54,2.16,21.02,14.39,13.99,81.62,60.89,37.03,2.08,1.03,0.1797,10719186.00,13.92,0.4,85.37,42.19,73.46,56.78,2025-09-10 19:52:45
622,642744.83,9252265.19,3660850.96,6056006.95,612470.61,1782685.38,5.52,79.46,31.44,5.26,52.01,63.53,36.12,0.35,0.92,0.3190,12769601.00,91.43,1.9,70.05,46.96,75.74,100.00,2025-09-10 19:52:45
623,443103.37,7702785.38,1811056.23,11125243.69,2225821.59,7088365.87,3.44,59.80,14.06,17.28,86.37,61.24,41.03,-2.27,0.91,0.3150,15556849.00,12.56,1.4,38.47,54.13,68.17,81.38,2025-09-10 19:52:45
624,1654076.15,7285297.80,3324654.98,7970793.67,651221.08,3994917.61,13.03,57.39,26.19,5.13,62.79,43.58,56.07,0.35,1.42,0.3062,10466156.00,43.12,2.7,100.00,63.93,76.00,73.53,2025-09-10 19:52:45
625,6631836.81,8746991.83,3487075.47,12653635.20,668644.72,8497915.01,49.79,65.67,26.18,5.02,95.00,44.00,55.60,0.40,1.41,0.1000,9165637.00,81.64,5.9,51.18,100.00,100.00,75.31,2025-09-10 19:52:45
626,6479845.48,17580920.04,3924549.27,16749243.45,3948655.84,8876038.34,26.88,72.93,16.28,16.38,69.48,50.49,43.08,6.43,1.40,0.2455,22904131.00,43.04,0.0,82.48,52.11,34.61,88.30,2025-09-10 19:52:45
627,9659601.35,16769406.51,6329525.20,18046949.63,2941258.68,8776165.75,36.52,63.40,23.93,11.12,68.23,41.74,44.41,13.85,1.80,0.5261,19619786.00,31.04,0.0,70.96,83.59,57.45,100.00,2025-09-10 19:52:45
628,4325473.82,13847987.25,1011097.20,18947961.53,3650060.89,14286803.44,21.39,68.48,5.00,18.05,93.70,34.77,46.86,18.37,2.09,0.8070,11013148.00,56.38,2.3,84.62,82.96,90.18,74.35,2025-09-10 19:52:45
629,-787790.74,4610750.69,820011.22,14106126.14,965003.38,12321111.54,-4.89,28.62,5.09,5.99,87.56,48.76,50.47,0.77,1.30,0.9501,1000000.00,95.00,0.0,100.00,100.00,82.09,58.84,2025-09-10 19:52:45
630,8519283.09,17241320.06,4399034.83,19192826.04,3573536.94,11220254.27,23.53,47.62,12.15,9.87,53.01,60.61,36.98,2.41,1.05,0.8310,34229391.00,67.38,5.7,71.05,69.29,69.46,93.41,2025-09-10 19:52:45
631,1588777.78,11380801.70,1526944.27,15784721.94,1190295.14,13067482.53,9.25,66.26,8.89,6.93,91.90,48.45,40.41,11.14,1.57,0.1000,7266127.00,95.00,0.0,100.00,42.74,71.52,70.75,2025-09-10 19:52:45
632,4287042.52,8097555.14,3152694.18,9929432.76,721701.08,6055037.50,24.83,46.90,18.26,4.18,57.51,47.38,54.93,-2.31,1.26,0.2817,9770777.00,72.67,6.9,89.46,86.81,34.64,83.85,2025-09-10 19:52:45
633,-719555.42,5810203.28,2970233.81,8799046.28,1831971.57,3996840.90,-6.96,56.20,28.73,17.72,85.11,46.69,53.09,0.22,1.34,0.5091,6770890.00,58.05,0.0,67.38,85.57,97.55,80.50,2025-09-10 19:52:45
634,3230780.82,8531991.60,6103735.08,16292484.32,3445890.43,6742858.81,15.62,41.25,29.51,16.66,78.77,54.21,48.36,-2.57,1.08,1.3004,17833582.00,55.84,3.2,50.51,74.71,100.00,88.55,2025-09-10 19:52:45
635,2128637.04,1613957.94,1307989.37,3261036.20,474198.72,1478848.11,40.49,30.70,24.88,9.02,62.03,40.17,41.68,18.15,1.95,1.4934,2547759.00,75.72,2.9,83.65,71.98,91.23,76.44,2025-09-10 19:52:45
636,4591275.36,4372643.20,2601722.70,16878402.75,887646.57,13389033.48,21.00,20.00,11.90,4.06,77.20,51.28,35.20,13.52,1.56,0.1970,14129777.00,51.27,7.7,98.35,60.79,60.58,88.91,2025-09-10 19:52:45
637,2385455.66,6071569.00,2190219.52,11880531.64,1451896.93,8238415.19,17.35,44.16,15.93,10.56,86.41,48.71,49.71,1.58,1.32,0.5010,11725068.00,92.63,0.0,65.31,65.20,97.07,100.00,2025-09-10 19:52:45
638,2958278.97,7530979.11,2420735.85,17022198.80,358362.08,14243100.87,16.51,42.03,13.51,2.00,95.00,57.49,44.28,-1.77,1.02,0.6460,9864198.00,54.39,0.7,100.00,84.07,100.00,81.87,2025-09-10 19:52:45
639,523293.75,2147700.53,1422965.20,5610829.77,684598.48,3503266.09,6.91,28.36,18.79,9.04,74.09,57.51,43.07,-0.58,1.05,0.7659,3169509.00,61.86,0.0,93.39,57.30,86.57,94.49,2025-09-10 19:52:45
640,3904474.88,8917732.46,1883574.29,9141523.47,1847971.18,5409978.00,23.03,52.60,11.11,10.90,53.92,49.79,50.91,-0.70,1.24,0.8631,11580653.00,43.63,2.1,67.76,87.69,100.00,100.00,2025-09-10 19:52:45
641,4038805.92,4075972.84,1947822.21,9045328.45,696535.72,6400970.52,29.34,29.61,14.15,5.06,65.71,51.25,48.36,0.39,1.23,0.7198,1000000.00,48.61,0.0,64.06,51.73,73.89,78.90,2025-09-10 19:52:45
642,2574336.57,6654140.91,2045892.09,12645396.80,2383990.07,8215514.64,19.34,49.99,15.37,17.91,95.00,57.74,42.33,-0.07,1.05,0.1322,10442198.00,95.00,1.1,68.42,78.83,59.46,100.00,2025-09-10 19:52:45
643,1728261.44,2950634.43,1225806.62,9960966.43,1819824.96,6915334.85,15.10,25.78,10.71,15.90,87.03,45.89,53.26,0.85,1.37,0.8623,19115115.00,90.58,11.3,100.00,91.81,58.87,67.71,2025-09-10 19:52:45
644,2563722.47,9638054.40,1593893.25,11144000.40,613221.21,8936885.94,21.28,80.00,13.23,5.09,92.50,55.67,44.76,-0.43,1.10,1.0594,16560641.00,10.00,0.0,100.00,100.00,51.96,72.20,2025-09-10 19:52:45
645,1716501.29,5369849.06,2896139.41,11565079.60,243475.36,8425464.83,14.10,44.11,23.79,2.00,95.00,52.71,50.16,-2.87,1.11,0.5687,17072051.00,60.64,0.0,77.91,93.30,91.31,89.12,2025-09-10 19:52:45
646,887292.28,8483177.58,2686754.19,19694571.60,1797388.80,15210428.61,4.28,40.92,12.96,8.67,95.00,47.69,25.00,27.31,1.99,0.6920,16393836.00,71.85,3.0,72.96,27.62,60.33,98.50,2025-09-10 19:52:45
647,1548520.61,2901507.68,696178.12,4964452.08,728329.61,3539944.35,23.60,44.22,10.61,11.10,75.66,41.10,32.03,26.87,2.14,0.1258,5944971.00,58.56,0.0,89.11,99.36,65.31,92.19,2025-09-10 19:52:45
648,-6188128.02,6650964.82,2156819.49,16298797.91,3841545.44,10300432.98,-26.74,28.74,9.32,16.60,70.43,50.35,46.45,3.20,1.32,0.2067,14415805.00,38.52,2.4,30.31,51.61,58.27,100.00,2025-09-10 19:52:45
649,5196411.38,14618451.04,5699948.40,13817781.80,2966785.72,5151047.68,22.91,64.45,25.13,13.08,60.92,46.47,43.22,10.31,1.60,0.6448,14348306.00,57.59,4.6,75.67,46.36,52.36,85.32,2025-09-10 19:52:45
650,1278000.00,2500000.00,696000.00,4301500.00,535500.00,3070000.00,25.56,50.00,13.92,10.71,86.03,32.75,50.30,16.95,2.11,0.5544,2562120.00,95.00,0.6,74.32,61.91,68.01,86.96,2025-09-10 19:52:45
651,3826904.56,6159202.35,1494606.76,9384510.40,1357296.56,6532607.08,38.74,62.35,15.13,13.74,95.00,48.72,47.38,3.90,1.38,0.5938,7508079.00,78.46,3.5,62.59,39.66,100.00,82.81,2025-09-10 19:52:45
652,2510183.20,7726320.66,2767340.10,13601111.61,970559.93,9863211.58,15.13,46.57,16.68,5.85,81.98,55.71,46.35,-2.06,1.06,0.1000,8399376.00,56.45,0.0,60.23,49.85,96.58,36.75,2025-09-10 19:52:45
653,2005500.00,1544000.00,1613500.00,4658500.00,100000.00,2945000.00,40.11,30.88,32.27,2.00,93.17,49.70,31.35,18.95,1.73,0.4715,2540145.00,31.88,3.5,76.65,88.51,71.11,70.17,2025-09-10 19:52:45
654,5263442.07,10752313.84,3318256.95,10835996.08,1846132.66,5671606.47,30.82,62.96,19.43,10.81,63.45,39.84,46.88,13.28,1.84,0.4610,1997011.00,56.36,1.1,87.14,95.37,70.32,100.00,2025-09-10 19:52:45
655,3194499.58,4398008.73,1322374.25,8822019.20,185726.72,7313918.23,34.40,47.36,14.24,2.00,95.00,49.69,45.77,4.54,1.37,0.6131,7478297.00,54.85,2.8,57.30,97.65,69.45,100.00,2025-09-10 19:52:45
656,2559825.46,4133889.43,4345236.69,11374899.10,1600876.68,5428785.73,16.23,26.21,27.55,10.15,72.12,45.98,56.34,-2.32,1.29,1.1912,14652908.00,79.75,0.0,30.83,28.92,28.08,85.97,2025-09-10 19:52:45
657,2894538.60,4130395.43,604035.60,9698395.59,1448477.37,7645882.62,23.96,34.19,5.00,11.99,80.28,50.10,42.99,6.91,1.42,0.2531,10361149.00,95.00,5.3,47.34,97.68,58.53,67.53,2025-09-10 19:52:45
658,6153653.02,12260042.95,3198765.25,15708357.27,3213889.44,9295702.58,32.55,64.85,16.92,17.00,83.09,51.21,49.63,-0.84,1.20,0.1000,12088199.00,95.00,2.7,96.47,72.78,100.00,100.00,2025-09-10 19:52:45
659,3998302.78,6756315.72,2770252.64,5555804.91,972036.37,1813515.90,39.20,66.24,27.16,9.53,54.47,48.46,52.92,-1.38,1.25,0.8200,8131574.00,51.89,3.4,67.68,77.20,73.18,52.18,2025-09-10 19:52:45
660,3312833.37,3829414.45,2592652.20,8569614.41,728845.00,5248117.21,30.59,35.36,23.94,6.73,79.13,64.98,34.73,0.29,0.88,0.1947,4125284.00,62.66,5.7,52.27,37.92,100.00,94.62,2025-09-10 19:52:45
661,3830567.23,5285762.12,1790402.39,5500032.01,262907.84,3446721.78,29.14,40.21,13.62,2.00,41.84,43.04,56.33,0.63,1.44,0.5920,8844149.00,71.73,3.3,64.76,75.24,55.88,75.72,2025-09-10 19:52:45
662,2567274.08,4708965.94,684984.72,7701011.60,1146234.78,5869792.10,31.67,58.09,8.45,14.14,95.00,49.95,49.84,0.21,1.26,0.6073,2477786.00,23.25,0.0,73.85,80.59,91.20,73.08,2025-09-10 19:52:45
663,6261239.48,8958196.53,3579279.42,18121351.80,1334731.29,13207341.09,25.05,35.84,14.32,5.34,72.50,56.27,43.45,0.28,1.10,1.0179,14620366.00,95.00,0.0,71.26,30.97,94.72,42.23,2025-09-10 19:52:45
664,2811511.07,6954904.89,2941874.80,19243858.98,434545.76,15867438.42,12.94,32.01,13.54,2.00,88.57,50.49,36.30,13.21,1.57,0.3754,18137436.00,69.88,0.0,100.00,56.05,62.22,77.80,2025-09-10 19:52:45
665,3364035.24,3830319.46,3219326.34,12827282.53,2370724.78,7237231.41,18.83,21.44,18.02,13.27,71.80,53.61,38.78,7.61,1.35,0.7600,21355397.00,58.21,0.0,83.15,77.64,75.37,63.34,2025-09-10 19:52:45
666,1101027.19,9529910.69,1388608.92,5640710.18,2464986.24,1787115.02,8.04,69.59,10.14,18.00,41.19,50.51,43.28,6.21,1.39,0.3134,11454566.00,84.41,5.8,60.43,30.07,39.68,62.57,2025-09-10 19:52:45
667,1778500.00,2144000.00,1064500.00,3447000.00,377000.00,2005500.00,35.57,42.88,21.29,7.54,68.94,42.55,45.01,12.44,1.75,0.9297,1000000.00,28.04,6.1,60.82,22.26,68.74,64.85,2025-09-10 19:52:45
668,504500.00,3718000.00,756000.00,4248000.00,455500.00,3036500.00,10.09,74.36,15.12,9.11,84.96,45.46,40.14,14.40,1.72,0.1000,7710840.00,58.82,0.0,48.56,57.15,72.80,87.31,2025-09-10 19:52:45
669,2293755.55,5761175.80,663720.79,8875405.32,325411.69,7886272.84,23.12,58.07,6.69,3.28,89.46,55.41,43.70,0.89,1.14,0.3583,4521551.00,70.81,1.9,88.88,88.93,43.82,100.00,2025-09-10 19:52:45
670,2469696.35,5906829.10,2343715.69,8074647.26,1423819.17,4307112.40,20.78,49.70,19.72,11.98,67.94,55.70,43.68,0.62,1.12,1.2245,7149971.00,47.32,4.2,100.00,77.03,62.11,67.57,2025-09-10 19:52:45
671,551500.00,1325000.00,2000000.00,4532500.00,456000.00,2076500.00,11.03,26.50,40.00,9.12,90.65,57.74,41.97,0.29,1.06,0.1035,7937160.00,39.86,2.3,48.90,85.05,95.92,88.62,2025-09-10 19:52:45
672,8521559.34,16521762.26,5183967.57,16378332.33,2884535.32,8309829.44,37.43,72.57,22.77,12.67,71.94,56.65,43.07,0.28,1.09,0.7678,16128647.00,74.01,2.6,87.33,67.20,63.59,100.00,2025-09-10 19:52:45
673,57500.00,2101500.00,558500.00,4435000.00,492500.00,3384000.00,1.15,42.03,11.17,9.85,88.70,45.47,54.38,0.15,1.37,0.1000,1000000.00,43.46,8.6,70.23,34.26,60.22,60.42,2025-09-10 19:52:45
674,1724004.84,12808404.04,1322089.60,22491388.28,2831915.92,18337382.76,6.52,48.44,5.00,10.71,85.06,49.38,50.60,0.02,1.27,0.8257,25292394.00,93.27,2.9,100.00,94.78,71.44,55.13,2025-09-10 19:52:45
675,951500.00,2979500.00,1365500.00,4096500.00,413500.00,2317500.00,19.03,59.59,27.31,8.27,81.93,49.41,51.62,-1.03,1.24,0.5010,1000000.00,12.33,0.0,58.24,60.46,37.43,83.94,2025-09-10 19:52:45
676,1061000.00,2308000.00,250000.00,4324500.00,685500.00,3389000.00,21.22,46.16,5.00,13.71,86.49,58.78,41.92,-0.70,1.01,0.3664,9812275.00,46.66,3.1,100.00,96.48,77.25,68.54,2025-09-10 19:52:45
677,4871728.63,6340300.80,1580319.97,4474667.29,779857.00,2114490.32,61.47,80.00,19.94,9.84,56.46,43.94,40.17,15.89,1.80,0.3545,8946402.00,22.36,2.0,94.06,100.00,62.61,96.34,2025-09-10 19:52:45
678,1454183.54,3052982.02,286934.40,4550779.58,556652.74,3707192.44,25.34,53.20,5.00,9.70,79.30,48.58,47.95,3.47,1.37,0.8623,1000000.00,67.10,1.7,90.78,76.23,49.25,64.31,2025-09-10 19:52:45
679,-717389.23,16497255.38,4633363.54,18463333.39,641874.58,13188095.27,-2.66,61.17,17.18,2.38,68.46,58.15,42.25,-0.40,1.04,0.2769,20223220.00,95.00,0.0,71.74,23.40,45.83,72.27,2025-09-10 19:52:45
680,3322653.98,4928603.41,2119966.84,8775214.37,1025194.95,5630052.58,23.40,34.71,14.93,7.22,61.80,56.89,42.42,0.69,1.10,0.7255,29663062.00,95.00,0.0,77.05,89.24,33.77,79.63,2025-09-10 19:52:45
681,2753620.38,8552889.43,1641553.02,8760848.98,1085519.33,6033776.63,18.67,57.99,11.13,7.36,59.40,49.41,49.25,1.34,1.30,0.1606,9080413.00,49.64,0.0,84.91,80.06,40.94,79.47,2025-09-10 19:52:45
682,2133000.00,2236500.00,882500.00,2967000.00,368000.00,1716500.00,42.66,44.73,17.65,7.36,59.34,45.80,49.21,4.99,1.48,0.4415,2157465.00,10.62,3.8,85.29,86.60,85.78,82.90,2025-09-10 19:52:45
683,3948241.92,3879737.59,2200837.69,7875823.81,279454.19,5395531.93,36.31,35.68,20.24,2.57,72.43,58.86,36.03,5.11,1.16,0.7840,7661928.00,39.70,0.0,64.85,58.36,86.22,65.73,2025-09-10 19:52:45
684,1200085.07,3265537.60,5613459.13,13067048.71,2261384.79,5192204.79,7.35,20.00,34.38,13.85,80.03,55.38,38.68,5.94,1.26,1.2982,2862611.00,30.85,8.7,50.92,100.00,34.04,88.71,2025-09-10 19:52:45
685,-439000.00,2625500.00,1521500.00,4548500.00,208500.00,2818500.00,-8.78,52.51,30.43,4.17,90.97,44.90,49.71,5.39,1.51,0.4487,1000000.00,67.26,0.4,94.81,55.12,100.00,82.40,2025-09-10 19:52:45
686,1104500.00,3539000.00,620000.00,4265500.00,577000.00,3068500.00,22.09,70.78,12.40,11.54,85.31,40.77,56.56,2.67,1.55,0.5289,4390685.00,56.58,0.0,44.27,53.15,73.72,74.14,2025-09-10 19:52:45
687,8286398.81,15224986.30,3192493.59,15641653.66,1160017.59,11289142.48,42.36,77.83,16.32,5.93,79.96,49.11,39.21,11.68,1.56,0.5246,18626721.00,56.28,0.0,80.43,100.00,90.84,100.00,2025-09-10 19:52:45
688,1381000.00,1916500.00,1313500.00,3292500.00,714500.00,1264500.00,27.62,38.33,26.27,14.29,65.85,45.34,53.63,1.03,1.39,0.3504,5352010.00,93.54,1.7,83.56,39.55,36.89,54.45,2025-09-10 19:52:45
689,3533358.67,9792722.56,2159907.96,18046724.40,1859762.44,14027054.00,18.60,51.55,11.37,9.79,95.00,56.31,43.65,0.04,1.09,0.1000,8511809.00,57.22,1.1,64.40,46.84,100.00,54.75,2025-09-10 19:52:45
690,-103609.66,6876528.35,1675773.70,7391198.10,2456224.75,3259199.65,-0.92,61.06,14.88,21.81,65.63,49.19,55.03,-4.22,1.16,0.2062,6123810.00,52.77,1.8,80.01,29.34,35.52,80.23,2025-09-10 19:52:45
691,5498281.14,6500245.81,1043713.20,11585216.52,2006016.77,8535486.55,26.34,31.14,5.00,9.61,55.50,51.91,49.92,-1.83,1.16,0.3319,12867913.00,95.00,7.1,71.07,91.24,82.09,92.30,2025-09-10 19:52:45
692,1130500.00,2780000.00,250000.00,3086500.00,352000.00,2484500.00,22.61,55.60,5.00,7.04,61.73,51.21,42.81,5.98,1.37,1.2421,8043005.00,78.81,8.7,78.33,87.75,71.67,100.00,2025-09-10 19:52:45
693,517356.33,21987644.14,1715148.71,22507812.20,2882012.18,17910651.31,1.84,78.20,6.10,10.25,80.05,41.62,32.42,25.96,2.11,0.5922,13951174.00,36.70,0.0,61.31,100.00,82.06,60.00,2025-09-10 19:52:45
694,10997278.26,8558306.85,5856452.30,20770202.61,2589885.80,12323864.51,45.18,35.16,24.06,10.64,85.33,41.18,42.96,15.86,1.87,0.8553,19282924.00,88.71,2.5,100.00,100.00,69.63,76.57,2025-09-10 19:52:45
695,1943500.00,3713000.00,793500.00,4422000.00,528000.00,3100500.00,38.87,74.26,15.87,10.56,88.44,48.21,51.58,0.21,1.30,0.4799,1000000.00,16.28,1.3,100.00,72.91,59.61,73.85,2025-09-10 19:52:45
696,2327500.00,1786000.00,622500.00,4056500.00,692500.00,2741500.00,46.55,35.72,12.45,13.85,81.13,42.19,46.18,11.63,1.74,0.1000,6676300.00,14.45,1.8,91.52,100.00,100.00,94.51,2025-09-10 19:52:45
697,-759707.08,10961732.84,2930788.71,10917145.07,2392305.59,5594050.77,-4.43,63.92,17.09,13.95,63.66,49.19,51.63,-0.82,1.25,0.6315,11335793.00,35.11,0.9,100.00,99.17,100.00,80.19,2025-09-10 19:52:45
698,3455378.35,1895955.20,1304417.18,5794987.07,1235214.81,3255355.08,36.45,20.00,13.76,13.03,61.13,49.21,45.81,4.98,1.39,0.6809,1000000.00,95.00,5.8,90.40,64.74,58.23,100.00,2025-09-10 19:52:45
699,2782900.81,2390602.68,3121128.53,6524113.48,2264054.90,1138930.05,24.19,20.78,27.13,19.68,56.71,41.62,33.60,24.78,2.08,0.5868,13743158.00,44.32,2.6,70.97,68.33,78.11,70.59,2025-09-10 19:52:45
700,3170787.88,4903678.28,897334.51,9977247.78,664120.21,8415793.06,20.53,31.75,5.81,4.30,64.60,48.95,51.67,-0.62,1.26,0.9561,9898122.00,59.53,3.6,100.00,78.48,72.15,76.28,2025-09-10 19:52:45
701,1921291.76,5956760.88,2872482.47,14854081.50,2038535.95,9943063.08,10.16,31.50,15.19,10.78,78.55,47.49,45.30,7.21,1.49,0.8091,26717489.00,73.44,1.6,100.00,58.80,62.58,64.40,2025-09-10 19:52:45
702,3785174.55,5382642.48,1568792.36,6499794.69,1329829.32,3601173.01,31.68,45.05,13.13,11.13,54.40,39.90,53.82,6.28,1.66,0.4886,9888319.00,48.87,0.0,60.28,42.99,98.06,69.05,2025-09-10 19:52:45
703,1247726.73,5914383.64,1338325.99,4507710.83,478427.70,2690957.14,15.70,74.42,16.84,6.02,56.72,55.47,43.69,0.84,1.13,0.4513,4808188.00,80.76,0.0,79.39,86.33,100.00,91.61,2025-09-10 19:52:45
704,186472.32,7399016.24,2287279.70,10184125.71,1190685.62,6706160.39,1.09,43.25,13.37,6.96,59.53,48.27,37.34,14.39,1.65,0.4882,17991264.00,69.34,3.6,73.49,100.00,86.77,78.32,2025-09-10 19:52:45
705,4540093.01,6475345.60,2545712.13,6467355.30,1972008.01,1949635.16,28.41,40.52,15.93,12.34,40.47,48.40,51.47,0.13,1.29,0.1000,20868897.00,65.42,3.4,74.78,91.25,100.00,42.93,2025-09-10 19:52:45
706,23219.26,1836959.90,928770.30,5013248.80,381006.91,3703471.59,0.44,34.81,17.60,7.22,95.00,50.67,52.84,-3.51,1.15,0.3488,3725958.00,95.00,0.0,100.00,63.95,84.39,79.89,2025-09-10 19:52:45
707,6663868.24,4626080.00,5583678.56,19811187.60,2287596.56,11939912.48,28.81,20.00,24.14,9.89,85.65,55.25,45.06,-0.31,1.11,0.1000,21800330.00,80.57,0.0,61.04,100.00,100.00,84.71,2025-09-10 19:52:45
708,8012957.51,10896431.86,2220948.74,14879416.80,2206852.45,10451615.61,51.16,69.57,14.18,14.09,95.00,48.89,46.37,4.74,1.40,0.5700,19361218.00,55.12,0.5,82.06,66.09,51.35,76.73,2025-09-10 19:52:45
709,916439.32,5368515.53,1054954.58,6467543.14,1238242.44,4174346.12,13.10,76.74,15.08,17.70,92.45,52.59,48.51,-1.10,1.16,0.1000,1000000.00,42.93,0.0,92.48,100.00,75.43,56.27,2025-09-10 19:52:45
710,3383052.41,4398717.70,3130697.68,8526341.46,1494139.84,3901503.94,27.08,35.21,25.06,11.96,68.25,57.35,42.60,0.05,1.07,0.5940,14585121.00,54.50,0.0,47.31,100.00,72.72,76.35,2025-09-10 19:52:45
711,6149339.28,8726205.26,861252.00,12188438.30,859529.50,10467656.80,35.70,50.66,5.00,4.99,70.76,57.78,37.54,4.68,1.17,1.2105,10849110.00,75.23,4.7,100.00,82.41,48.30,88.94,2025-09-10 19:52:45
712,2496393.93,3873380.80,968345.20,15793710.21,2215573.82,12609791.19,12.89,20.00,5.00,11.44,81.55,55.29,39.73,4.98,1.24,0.7688,18286563.00,95.00,6.4,100.00,73.72,32.35,68.71,2025-09-10 19:52:45
713,7901528.55,7838783.67,4260161.48,8654467.20,2507631.87,1886673.85,36.52,36.23,19.69,11.59,40.00,38.42,47.13,14.45,1.90,0.4099,16966251.00,58.22,2.8,54.43,64.66,39.76,82.39,2025-09-10 19:52:45
714,3340025.28,4222457.76,3256800.03,9958880.81,1584951.54,5117129.24,27.29,34.50,26.61,12.95,81.37,42.88,43.55,13.57,1.77,1.0985,11662886.00,61.71,0.0,95.71,62.13,87.29,74.22,2025-09-10 19:52:45
715,419500.00,1956000.00,1296000.00,2638000.00,482500.00,859500.00,8.39,39.12,25.92,9.65,52.76,40.59,35.63,23.78,2.08,0.6823,3743355.00,76.83,0.0,100.00,94.36,86.01,93.31,2025-09-10 19:52:45
716,1489500.00,1781000.00,831000.00,2000000.00,283500.00,885500.00,29.79,35.62,16.62,5.67,40.00,54.36,47.50,-1.86,1.09,0.4935,15189160.00,95.00,4.7,39.35,85.17,76.42,69.71,2025-09-10 19:52:45
