current_month,summary_year_month,total_sales_amount,weekday_sales_amount,weekend_sales_amount,lunch_sales_ratio,dinner_sales_ratio,transaction_count,weekday_transaction_count,weekend_transaction_count,mom_growth_rate,yoy_growth_rate,sales_cv,avg_transaction_value,weekday_avg_transaction_value,weekend_avg_transaction_value,cash_payment_ratio,card_payment_ratio,revisit_customer_sales_ratio,new_customer_ratio,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity,electricity_usage_kwh,gas_usage_m3,water_usage_ton,energy_eff_appliance_ratio,participate_energy_eff_support,participate_high_eff_equip_support,food_waste_kg_per_day,recycle_waste_kg_per_day,yellow_umbrella_member,yellow_umbrella_months,yellow_umbrella_amount,employment_insurance_employees,customer_review_avg_rating,customer_review_positive_ratio,hygiene_certified,origin_price_violation_count
79,Mar.20,8619574.65,24474713.07,4653582.83,19.72,36.5,7336,11886,2093,-3.43,2.55,0.4545,36622.56,32677.65,38625.37,50.56,51.82,73.56,25.48,7026196.16,10231837.16,2189150.22,10095189.57,278872.64,7627166.71,50.39,73.38,15.7,2,72.4,44.16,55.55,0.29,1.4,0.2936,12504039,95,0,39.99,53.77,44.34,85.85,3039.55,996.86,9.49,63.22,0,0,12.23,4.33,1,140,397000,0,4.21,67.35,0,0
79,Jun.23,25500582.84,36001122.46,9853699.32,20.46,35.85,3752,5338,916,0.05,-4.06,0.4453,28792.52,33910.41,38974.47,50.25,44.36,74.86,25.34,1318545.16,12413273.66,4170392.54,10020943.22,1162214.66,4688336.02,8.35,78.61,26.41,7.36,63.46,41.58,43.11,15.31,1.84,0.1949,25210745,83.93,0.2,87.93,79.58,78.17,64.02,3953.08,757.48,8.72,25.63,0,0,8.79,3.18,0,0,0,0,4.68,98,0,0
79,Jan.20,9547429.36,0,9818339.45,21.22,37.44,0,7458,3143,2.91,-2.9,0.4661,36686.88,33015.92,39154.64,50.4,43.26,72.58,28.33,729500,2962500,533000,4348500,563500,3252000,14.59,59.25,10.66,11.27,86.97,64.06,30.34,5.6,1.04,0.4782,1000000,29.45,0,83.01,44.9,78.47,92.12,4195.85,1049.14,24.27,52.31,0,0,7.49,3.32,1,184,176000,0,5,83.49,0,0
79,Aug.23,0,24966597.54,6063827.92,19.64,35.31,108,4906,1658,-1.39,-6.51,0.4263,38390.53,33492.26,38778.43,55.6,42.67,72.91,28.09,2643366.64,2138501.68,2500941.58,7840818.55,742948.65,4596928.32,24.87,20.12,23.53,6.99,73.77,57.11,43.31,-0.42,1.06,0.7754,10488087,70.17,0.7,75.38,27.14,55.55,84.24,3619.97,740.21,4.75,45.14,0,0,2.86,1.72,0,0,0,0,2.87,93.75,0,0
79,Jun.22,3654094.33,19259085.84,9813855.57,19.2,34.45,4272,7112,1850,1.3,-2.81,0.4762,37563.88,33939.45,39548.76,50.52,45.55,71.16,29.16,4957626.62,3931163.64,3208035.36,9003894.95,2279072.82,3516786.77,36.61,29.03,23.69,16.83,66.49,47.21,42.32,10.47,1.58,0.1,8622421,66.03,0.3,96.34,100,86.95,79.6,3428.18,785.53,12.43,76.3,0,0,8.56,3.18,0,0,0,0,5,57.29,0,0
79,Feb.22,9968735.97,15246896.85,3910909.63,20.89,36.21,3316,6067,1875,2.37,2.09,0.4487,34832.41,34070.37,39064.16,55.46,41.5,73.17,28.24,1458000,1952000,1313000,4750000,729500,2707500,29.16,39.04,26.26,14.59,95,51.19,45.67,3.14,1.3,1.0604,9199145,66.67,0.6,84.44,50.11,59.14,81.16,2002.02,668.25,9.57,25.74,0,0,4.29,1.53,0,0,0,0,3.75,91.51,0,0
79,Sep.25,19607020.25,5814649.24,252138.06,21.09,35.66,5204,6935,1652,-0.2,-3.74,0.4356,35851.85,33280.58,39670.03,47.93,43.77,74.64,28.19,2943494.78,1339169.6,1198556.79,6361055.6,581869.19,4580629.62,43.96,20,17.9,8.69,95,66.48,31.45,2.07,0.89,0.3067,3669001,69.05,5.5,77.62,45.64,60.42,39.38,2199.98,654.36,7.08,5,0,0,9.05,2.78,0,0,0,0,3.67,32.88,0,0
79,Mar.20,8157324.32,24192943.63,6516142.92,19.95,35.1,2828,2194,2485,1.32,-10.3,0.376,29332.59,32892.36,38257.98,54.82,39.68,70.04,28.63,4887680.89,5498225.48,2852162.91,10526630.8,519683.14,7154784.75,44.11,49.62,25.74,4.69,95,50.55,48.86,0.59,1.25,0.8122,6879208,95,5.9,75.72,48.54,45.97,79.1,3513.54,1006.19,6.22,25.43,0,0,8.78,3.61,0,0,0,0,3.44,77.13,0,0
79,Nov.21,14438637.96,4058860.17,2547009.72,22.71,36.07,1203,5654,1300,-3.52,-4.53,0.3269,33816.87,32399.29,38669.51,51.62,43.36,71.93,26.94,1110500,3858500,1356000,4627000,339000,2932000,22.21,77.17,27.12,6.78,92.54,60.18,39.14,0.68,1.01,0.1361,5454385,36.9,0,100,100,100,54.3,3350.18,1136.91,2,29.23,0,0,9.29,3.64,1,199,799000,0,4.19,98,0,0
79,Apr.24,22616613.43,16430732.39,3192288.6,20.25,37.09,8156,4395,1876,-2.68,9.15,0.4981,31000.46,33927.05,39563.31,52.43,39.83,71.04,25.83,2924054.4,2598004.8,1930317.57,9700949.92,259800.48,7510831.87,22.51,20,14.86,2,74.68,39.49,42.68,17.83,1.96,0.5627,2270973,81.79,3.8,59.69,100,78.37,80.29,3782.78,704.77,4.93,42.63,0,0,9.1,2.71,0,0,0,0,4.25,98,0,0
79,Dec.19,5012574.49,11791378.73,5314989.2,16.89,35.17,3510,1313,814,-1.28,1.23,0.4157,34313.32,33648.23,38733.44,51.83,42.14,72.81,29.34,-678107.23,4267526.65,635791.65,10049951.2,541639.48,8872520.07,-6.41,40.34,6.01,5.12,95,60.4,40.33,-0.73,0.97,0.4843,11852427,85.87,6.4,100,75.43,91.08,64.6,3196.75,1079.47,18.89,19.43,0,0,8.75,2.58,0,0,0,0,3.67,71.24,0,0
78,Nov.19,14641503.36,1055124.06,3120645.87,19.43,32.85,4341,1344,2197,-0.05,4.2,0.4078,35322.56,33973.83,39262.96,54.1,40.97,69.83,26.71,1193101.93,4539690.39,2789202.12,7945309.59,759453.08,4396654.39,10.51,39.99,24.57,6.69,69.99,49.57,50.34,0.09,1.26,0.1,12482578,66.73,0.8,35.53,88.77,97.3,46.58,3146.97,922.13,19.98,26.66,0,0,6.42,2.87,0,0,0,0,4.04,81.65,0,0
78,Jul.24,28315104.78,916325.85,4885917.24,20.97,37.39,0,4035,2336,-1.79,-0.45,0.5085,38864.82,33306.71,40517.76,52.63,43.61,74.52,26.16,7250350.58,3249092.8,3195482.77,13616947.92,1647290.05,8774175.1,44.63,20,19.67,10.14,83.82,54.9,46.19,-1.09,1.1,0.4826,9940753,84.05,0,64.75,100,100,93.61,3653.24,876.56,19.71,5,0,0,2.05,0.29,0,0,0,0,3.66,82.1,0,0
78,Jun.25,20811658.55,15726763.47,892633.8,18.88,34.91,6262,5752,1801,3.31,1.67,0.3959,32453.48,33399.54,38716.72,53.97,47.41,72.53,28.46,4674134.52,6050051.74,2508523.34,11674664.76,811037.04,8355104.38,32.85,42.52,17.63,5.7,82.05,53.27,50.81,-4.08,1.07,0.7657,8993235,71.77,1.9,100,82.84,100,52.26,4058.51,281.47,10.68,55.55,0,0,8.07,3.84,0,0,0,0,5,51.02,0,0
78,Apr.20,10739674.9,8913349.25,6751662.72,19.34,35.5,5385,6543,639,-3.61,1.31,0.4339,32527.92,33691.62,38780.87,56.78,43.82,72.04,27.77,5408628.32,11832136.04,1354333.06,13715668.65,348157.6,12013177.99,31.07,67.97,7.78,2,78.79,44.91,55.7,-0.61,1.36,0.9804,5848785,41.05,4,25.94,75.23,62.1,67.56,2479.68,1194.81,9.17,53.25,0,0,13.98,3.52,1,45,594000,0,3.1,48.46,0,0
78,Oct.19,2758239.24,11449835.52,624834.16,19.72,35.47,10089,560,1609,-1.9,-10.06,0.3894,34704.99,33733.92,38715.27,46.96,39.99,73.56,28.93,3223810.46,3248960.76,1056312.36,9000375.81,1592470.91,6351592.54,28.2,28.42,9.24,13.93,78.73,53.92,48.75,-2.67,1.09,0.7327,10589269,51.01,2.9,65.82,93.04,83.92,64.55,2932.91,1017.14,10.09,27.11,0,0,13.31,5.77,0,0,0,0,3.97,70.93,0,0
78,Dec.22,29056535.67,11409872.88,5464011.49,19.06,33.66,6257,0,696,-4.78,-2.34,0.4163,34959.65,33688.67,37676.28,50.37,43.4,72.31,28.71,1051000,3039000,250000,4037500,412000,3375500,21.02,60.78,5,8.24,80.75,42.23,44.36,13.41,1.78,0.4144,11217220,69.65,0,35.21,59.9,75.35,100,1526.87,455.51,10.1,14.35,1,0,2.3,0.87,0,0,0,0,3.93,98,0,0
78,Dec.20,12115843.9,346700.95,5619366.45,21.37,35.12,8317,4550,2114,-1.86,-1.49,0.3896,35238.51,33460.18,38278.65,54.82,50.1,72.25,26.72,2565779.24,6168568.12,2048137.16,7743925.52,1658180.13,4037608.23,14.87,35.75,11.87,9.61,44.88,53.73,48.31,-2.04,1.11,0.6531,17171952,45.36,1.5,79.73,61.83,100,50.68,1595.21,249.2,10.38,50.98,0,0,7.23,3.16,0,0,0,0,5,83.35,0,0
78,Mar.25,25006408.23,18145700.71,5807723.43,20.61,35.13,937,9236,2746,-7.2,-0.94,0.4391,39500.16,33704.19,38909.73,50.3,43.85,71.71,25.97,5682316.84,7029388.34,895768.36,12156123.66,1451349.88,9809005.42,33.24,41.12,5.24,8.49,71.11,54.72,44.4,0.88,1.15,0.9733,8551422,22.46,2,80.57,72.63,94,71.23,1480.63,463,10.57,37.48,0,0,2.96,1.87,1,153,548000,0,4.27,61.89,0,0
78,Apr.18,22494950.88,28055512.24,4180596.65,20.75,33.6,662,2192,1087,-1.17,0.05,0.4748,38255.59,34022.69,38080.67,55.19,48.77,72.61,23.83,4186218.8,6445763.44,1763716.68,4248818.32,198728.64,2286373,42.13,64.87,17.75,2,42.76,56.4,43.7,-0.1,1.09,1.4185,15657264,41.55,0,71.8,90.19,80.09,100,2903.28,831.75,3.53,5,0,0,5.82,2.07,0,0,0,0,3.46,70.89,0,0
78,Dec.23,14912902.02,13023204.87,4411556.28,19.48,37.09,6980,4930,1269,-0.9,-0.95,0.4266,34913.38,33975.87,39383.39,55.37,41.57,72.02,28.94,4913292.36,15464242.2,5003838,22636410,1389160.74,16243411.26,20.62,64.9,21,5.83,95,49.57,49.4,1.03,1.29,0.7378,9079970,62.9,5.5,100,82.38,73.17,48.74,2993.59,674.92,12.35,76.48,0,0,7.11,1.55,0,0,0,0,3.39,77.68,0,0
78,Dec.23,5176410.44,22791299.84,6788262.14,19.78,35.92,5407,4518,0,2.68,-3.54,0.4452,31358.85,34362.83,39023.01,51.65,43.24,73.76,28.6,4034007.51,5284598.5,2407103.8,14246356.24,1787485.44,10051767,24.87,32.58,14.84,11.02,87.83,59.74,37.22,3.04,1.08,0.6801,12538312,37.23,1.3,78.18,86.39,59.76,65.07,3525.06,1107.15,12.87,12.11,0,0,8.02,3.67,0,0,0,0,3.27,82.94,0,0
78,Aug.22,15788722.57,2716005.24,7657616.76,19.57,35.18,2479,4847,1382,-3.55,-4.03,0.489,30800.05,33690.49,37802.77,50.37,44.01,72.41,26.15,7137031.92,7673057.57,3292340.3,12395253.1,2451569.1,6651343.7,52.46,56.4,24.2,18.02,91.11,46.52,48.5,4.98,1.46,1.3515,3709989,58.22,12,85.33,39.14,38.83,99.88,3963.27,981.37,2,51.38,0,0,8.4,2.27,0,0,0,0,3.65,70.91,0,0
78,Feb.20,22206018.04,4783077.26,5699385.43,19.72,34.74,4711,3056,361,4.8,1.68,0.4931,38679.06,34008.11,38627.46,49.08,40.89,70.83,29.05,1500426.24,7061380.99,1122975.26,4688832,1527387.02,2038469.72,12.8,60.24,9.58,13.03,40,52.15,37.22,10.63,1.46,0.3698,1000000,35.05,4.3,76.61,92.91,61.24,73.17,2217.62,909.36,14.32,31.98,0,0,4.76,1.76,1,180,293000,0,5,80.11,0,0
78,Oct.21,0,20915209.86,4942412.94,18.08,37.59,12480,0,0,1.3,-8.35,0.4173,33297.28,33906.17,38404.36,54.53,46.9,73.3,23.4,180364.9,1693959.97,480596.12,3361911.21,714109.29,2167205.8,3.19,29.96,8.5,12.63,59.46,40.13,35.25,24.62,2.11,0.7073,3218529,95,5.9,59.94,74.64,100,68.07,1696.43,765.17,4.76,5,0,0,6.82,3.15,0,0,0,0,3.46,83.13,0,0
78,Feb.24,0,15176404.91,10689498.63,18.97,32.87,5435,3283,1202,5.68,9.78,0.4408,35008.73,33156.09,38452,51.51,46,76.87,27.64,2236510.75,1252947.2,1398289.08,4565113.12,523105.46,2643718.58,35.7,20,22.32,8.35,72.87,49.27,48.82,1.91,1.32,0.2414,6358877,82.39,2.2,100,83.61,100,100,1742.72,924.57,11.36,5,0,0,6.36,2.25,1,9,439000,0,4.35,52.96,0,0
78,Jan.21,840685.15,15138103.77,3119329.32,21.78,36.8,4434,2287,862,1.5,6.17,0.4712,38685.46,32590.12,38569.35,52.15,45.82,73.5,22.56,8254594.51,12956523.42,3130977.75,15853715.67,4070489.57,8652248.35,37.78,59.3,14.33,18.63,72.56,48.14,45.6,6.26,1.45,0.605,5694514,25.13,5.8,100,57.43,62.73,57.99,3652.24,581.8,20.73,29.12,0,0,7.03,2.48,0,0,0,0,5,94.68,0,0
78,Apr.21,16400412.92,25839028.82,3422995.25,20.46,36.31,9913,5241,1901,-1.93,-3.69,0.4702,34215.62,34239.67,38933.25,50.59,46.81,71.38,25.73,2300476.26,10342776.39,6296336.07,10432697.29,1950159.43,2186201.79,12.28,55.21,33.61,10.41,55.69,56.02,43.73,0.25,1.11,0.8589,12257890,59.77,5,74.17,90.25,87.11,71.07,1896.23,497.64,2,41.42,0,0,14.84,3.2,0,0,0,1,3.78,60.09,0,0
78,Sep.25,10994104.32,13942687.51,0,18.9,34.36,0,0,0,2.58,1.85,0.4903,37818.66,33878.89,38867.34,52.5,43.26,74.65,28,-635921.48,10953492.36,3691405.14,9054229.56,1418070.88,3944753.54,-3.74,64.42,21.71,8.34,53.25,47.34,44.77,7.89,1.51,0.9377,8403436,64.91,0,71.2,100,56.37,100,2596.32,788.55,14.6,5,0,0,4.79,0.93,0,0,0,0,3.32,89.93,0,0
78,Sep.23,19812696.49,12201427.25,0,20.64,35.51,7958,2239,2310,5.7,1.98,0.3931,32246.38,33394.16,38556.86,53.77,47.38,71.59,28.73,5412671.86,6596507.61,1114315.2,18869865.2,2222671.49,15532878.51,27.25,33.21,5.61,11.19,95,55.73,45.78,-1.51,1.07,0.5939,18289267,59.48,3.8,100,88.67,77.79,84.48,2936.04,734.81,21.5,26.96,0,0,6.59,2.5,0,0,0,0,4.66,66.57,0,0
78,Jan.18,16510987.48,13502699.98,6185009.11,19.91,32.01,662,3564,778,1.46,-2.75,0.5108,41626.6,32688.66,39165.08,56.59,46.88,70.15,27.13,5382332.6,6130222.5,2309659.97,7588882.75,690148.4,4589074.38,39.15,44.59,16.8,5.02,55.2,30,48.09,21.91,2.3,0.1,11495687,72.94,0,75.1,15,100,43.9,3093.57,293.09,3.49,12.03,0,0,1,0.41,0,0,0,0,3.92,68.34,0,0
78,Oct.20,12848971.84,16313835.05,4203757.95,21.11,35.33,8021,0,0,-2.68,-0.53,0.4476,32547.65,32619.51,38583.77,49.14,48.76,71.95,29.33,8096395.39,22547181.56,5551730.89,27179925.05,1419195.74,20208998.42,27.84,77.53,19.09,4.88,93.46,52.99,48.41,-1.4,1.14,0.3498,21177095,68.67,3.7,62.09,37.8,85.31,100,1568.75,1048.39,16.11,36.87,0,0,4.36,1.31,1,160,974000,0,3.38,62.69,0,0
78,Aug.18,10618120.97,7937898.71,9352651.74,19.89,35.81,572,0,581,-2.79,-3.46,0.4311,37028.92,33718.92,38233.91,57.08,45.12,72.87,25.99,855753.65,2969380.57,1624624.85,5018422.32,1175604.06,2218193.41,11.13,38.62,21.13,15.29,65.27,47.1,53.81,-0.91,1.3,0.1,18799639,86.73,2.8,65.35,66.32,33.86,87.46,2529.3,430.65,29.68,11.43,0,0,7.88,3.39,1,202,776000,0,5,29.89,0,0
78,Jun.19,15526027.74,13377712.05,3706151.17,18.59,34.03,2834,2975,2042,2.71,-0.09,0.5055,35833.97,33687.14,39605.21,52.57,40.87,75.46,28.48,1040000,2249500,435500,4186500,549500,3201500,20.8,44.99,8.71,10.99,83.73,48.19,53.57,-1.76,1.25,1.4357,1000000,79.65,5,69.21,83.14,83.01,51.8,2531.57,691.36,25.71,16.69,0,0,10.87,6.05,0,0,0,0,2.87,72.71,0,0
78,Jul.24,4637256.78,24232838.07,4692620.21,17.29,37.82,4598,2630,868,0.76,2.11,0.3742,33077.74,32795.81,38736.98,49.09,41.96,71.97,26.75,13329498.7,10440466.27,5529598.33,15088252,2077862.28,7480791.39,54.72,42.86,22.7,8.53,61.94,48.38,53.54,-1.92,1.24,0.8586,17452178,10,4.4,51.02,89.67,46.25,99.93,1861.41,851.33,6.41,43.9,0,0,11.14,4.54,0,0,0,0,3.24,49.24,0,0
78,May.24,9688638.73,19522151.5,3643607.91,19.83,34.71,0,6983,0,0.58,2.51,0.384,37891.87,33583.69,39187.71,47.94,46.09,71.79,28.49,4820765.57,20244684.8,6055691.34,14416746.16,1834674.56,6526380.26,19.05,80,23.93,7.25,56.97,43.07,33.51,23.42,2.01,0.8178,24209042,84.41,3.8,77.49,63.25,51.55,77.26,2654.68,665.99,24.41,63.06,0,1,4.56,1.98,1,97,262000,0,2.7,64.36,0,0
78,Jun.19,10947791.63,10836070.26,2495693.88,18.31,35.2,698,8692,847,-1.56,-1.79,0.4793,30311.38,33348.14,38385.02,48.36,43.48,73.05,23.84,1123500,3621000,1050000,4361000,180000,3131000,22.47,72.42,21,3.6,87.22,51.05,40.48,8.47,1.44,0.64,1484145,82.09,3.5,97.89,98.08,88.42,68.5,3277.29,931.33,23.61,49.31,0,0,7.16,2.63,0,0,0,0,3.25,63.35,0,0
78,Jul.19,29934682.4,5002516.47,1448422.49,22.82,36.08,0,4416,1633,-0.14,1.02,0.4455,31341.69,32775.46,38626.34,51.6,45.03,71.95,24.9,2479021.45,2583984.77,1678233.83,10449157.95,980050.82,7790873.3,21.02,21.91,14.23,8.31,88.6,54.05,46.15,-0.2,1.14,0.9116,7960389,70.95,4.4,67.31,47.32,58.22,71.22,2445.04,1147.51,26.55,38.05,0,0,8.03,3.21,0,0,0,1,3.65,75.24,0,0
78,Dec.23,13278725.49,2029841.1,1438659.77,20.06,34.58,9992,889,2679,-3.42,-1.32,0.4301,35846.84,33482.53,39600.74,53.15,41.23,73.51,27.62,3692869.98,10673708.58,4049013.58,12291194.12,2090223.77,6151956.77,17.42,50.35,19.1,9.86,57.98,44.65,55.82,-0.47,1.37,0.8455,15238203,80.39,0,92.56,68.92,100,100,1162.9,1244.06,11.35,5,0,0,9.05,3.77,1,163,237000,0,4.31,98,0,0
78,Mar.25,0,13050541.12,0,19.45,33.78,10234,0,1083,0.72,-1.93,0.4959,27097.25,33149.06,38989.13,49.53,46.66,71.02,32.19,3896383.97,11242586.48,3144062.03,19089666.44,887096.2,15058508.21,19.37,55.89,15.63,4.41,94.9,48.15,42.96,8.89,1.52,0.8138,11947475,46.98,5.5,100,77.84,68.04,85.71,4443.21,1197.61,18.93,55.7,0,0,7.82,1.31,1,173,785000,0,4.81,62.69,0,0
78,Nov.24,29670294.3,13196144.37,605093.42,21.63,35.92,5155,4897,375,3.62,2,0.4979,34968.35,33119.34,38299.87,52,43.83,71.57,29.17,-898913.27,5826836.33,2076892.16,5366646.4,1536202.53,1753551.71,-6.7,43.43,15.48,11.45,40,39.59,46.37,14.04,1.86,0.5924,7203312,95,2.7,62.88,100,100,65.85,2958.3,1290.91,22.37,64.26,0,0,9.07,3.57,1,30,328000,0,4.41,69.7,0,0
78,Feb.21,272200.89,6913180.03,2128456.88,22.01,33.89,7996,0,1441,-3.78,0.4,0.4561,32810.42,33590.29,38232.48,54.38,46.15,72.48,26.9,2530307.96,4360252.52,2559153.24,9118569.91,1051122,5508294.67,21.93,37.79,22.18,9.11,79.03,55.35,44.57,0.08,1.12,0.1,14132709,74.98,2.3,72.76,80.82,72.3,72.04,3112.11,1133.76,14.09,88.73,0,0,13.47,6.54,0,0,0,0,4.99,71.89,0,0
78,Jul.19,23025982.57,0,3047183.04,20.48,34.13,12433,0,1032,1.81,-2.95,0.4267,33327.36,33561.63,37683.43,54.13,48.44,70.14,29.66,4614685.13,11601577.87,2329582.01,14867069.92,3137615.23,9399872.68,24.9,62.6,12.57,16.93,80.22,48.58,52.37,-0.95,1.26,0.578,1000000,64.97,0,83.6,78.88,75.53,61.39,3040.91,976.64,24.32,18.52,0,0,8.24,3.52,1,212,844000,0,4.08,76.25,0,0
78,Jun.24,10773469.61,10083436.33,4378926.92,21.23,36.84,3485,5241,1020,1.51,0.72,0.4643,38468.18,32880.5,38297.86,50.19,43.24,73.51,28.39,4018453.14,5078454.48,3080504.52,9153954,1645058.4,4428391.08,30.29,38.28,23.22,12.4,69,55.88,44.25,-0.13,1.1,0.8976,14602225,52.68,4.4,74.73,67.27,20.04,75.18,3059.58,861.74,14.18,60.39,0,0,10.4,5.53,1,25,639000,0,4.65,71.29,0,0
78,Jul.25,9158737.45,17057551.89,3393485.77,21.2,37.8,2997,2421,2018,2.8,-1.52,0.3845,34315.55,33217.08,37695.96,54.56,46.34,74.95,29.06,6882643.3,8786657.41,3321810.03,19407869.2,2602697.41,13483361.76,33.69,43.01,16.26,12.74,95,42.63,57.4,-0.03,1.43,0.1647,17727672,40.49,5.4,100,87.36,68.91,82.3,2625.94,88.91,17.67,38.85,0,0,10.88,2.83,1,80,445000,0,3.6,44.56,0,0
78,Jul.21,8805330.16,28756775.11,0,22.6,34.18,2628,6480,952,2.47,4,0.3938,35278.76,33021.69,38620.51,49.72,43.79,70.29,28.94,6285610.79,7870894.29,4470576.06,18188639.2,1792059.61,11926003.53,32.83,41.11,23.35,9.36,95,54.88,46.03,-0.91,1.11,0.2896,19520417,95,2.1,80.11,100,63.25,85.89,2313.41,501.43,6.25,46.29,0,0,15.38,5.25,1,61,985000,0,4.68,63.85,0,0
78,Oct.19,10620113.05,12456346.31,4467056.3,20.04,35.69,1056,5137,243,-1.32,0.23,0.4051,37533.52,33286.75,39034.39,53.24,43.71,70.52,28.67,1515000,1000000,614500,4750000,338000,3797500,30.3,20,12.29,6.76,95,46.27,53.16,0.57,1.36,0.2654,7712080,34.52,8.1,100,74.49,74.92,100,4015.89,847.1,2,68.3,0,0,4.52,2,0,0,0,0,5,37.37,0,0
78,Sep.22,13920076.52,0,2151152.78,20.18,32.62,0,6336,233,2.24,-3.83,0.49,38451.33,33033.81,38805.26,49.31,41.85,70.16,26.66,3283647.7,6592092.43,1350785.12,7508277.12,1042780.01,5114711.99,25.16,50.51,10.35,7.99,57.53,50.55,51.84,-2.39,1.18,0.5675,10264683,68.17,0,52.43,67.9,59.71,39.95,2915.14,262.73,14.02,31.67,0,0,9.04,3.94,0,0,0,0,4.23,91.76,0,0
78,Aug.21,13862706.14,15656889.29,4860210.24,19.97,33.44,15,2916,1191,-1.13,4.09,0.4367,39164.3,33722.7,37580.22,51.96,44.36,72.39,30,1474570.2,4267986.03,850539.34,4076586.37,599114.93,2626932.1,26.04,75.37,15.02,10.58,71.99,57.24,42.84,-0.08,1.07,0.5827,5771729,95,0,90.61,59.2,78.92,80.7,3302.75,739.15,15.28,44.81,0,0,12.23,4.03,1,67,547000,0,3.81,52.72,0,0
77,Apr.22,25852125.14,13270953.43,1037281.74,18.85,34.46,1633,7045,842,4.14,-2.91,0.5352,30194.5,33368.28,38585.48,53.59,46.31,74.18,28.06,3243020.24,5425713.86,2182693.62,8825245.08,1919021.98,4723529.48,23,38.48,15.48,13.61,62.59,51.15,39.25,9.6,1.46,0.1,13631096,85.98,5.2,81.08,55.86,100,81.4,1966.99,1014.9,12.05,52.46,0,0,12.15,4.74,1,71,936000,0,4.79,88.74,0,0
77,Jan.21,5095765.53,10630360.92,0,19.21,36.09,4450,4428,543,-8.24,-13.03,0.4676,35980.37,33637.96,38288.51,55.65,44.17,70.51,25.18,7325486.5,9775845.73,1500285.23,10410827.86,1087626.82,7822915.81,45.8,61.12,9.38,6.8,65.09,44.54,33.86,21.6,1.93,1.2904,19449789,36.7,5.1,82.29,70.49,52.83,50.68,4123.84,629.62,25.72,41.03,0,0,15.02,5.11,0,0,0,2,4.69,54.67,0,0
77,Nov.18,17905328.43,15951494.36,10353279.74,19.61,34.82,5508,1331,670,-1.42,-7.97,0.4356,31394.33,32603.96,39185.08,55.4,43.19,71.99,25.67,3817926.49,10949583.58,1475354.77,14738034,386291.63,12876387.6,24.61,70.58,9.51,2.49,95,54.43,46.27,-0.7,1.12,0.6857,8134370,90.33,1.4,72.84,100,100,83.24,2870.27,460.64,8.59,5,0,0,8.07,3.41,0,0,0,0,4.74,66.13,0,0
77,Nov.18,10440854.19,25315948.4,7030745.22,19.24,40.25,9871,3112,885,-2.83,8.17,0.4844,36366.83,34312.63,38670.5,54.99,46.15,73.92,28.06,4968077.23,6326643.6,1015131.83,11082315.53,1895096.64,8172087.06,36.02,45.87,7.36,13.74,80.35,50.31,46.16,3.53,1.33,0.7418,11359479,72.48,2.1,93.07,100,93.1,69.13,2139.04,452.95,4.61,43.36,0,0,8.41,4.2,0,0,0,0,5,75.59,0,0
77,Nov.22,14776280.41,13600548.2,3303093.2,20.5,36.62,4450,7391,1058,3.53,-0.34,0.4561,39075.56,33420.21,38751.26,47.99,44.32,72.58,28.79,8419141.58,7274760.77,2562699.82,14940167.11,1651733.78,10725733.51,51.94,44.88,15.81,10.19,92.17,50.59,38.65,10.76,1.5,0.757,7881450,13.13,1.5,84.58,82.66,36.69,86.61,1407.53,1089.71,13.89,77.23,0,0,10.18,3.37,0,0,0,0,4.19,81.98,0,0
77,Jun.22,31851036.05,4211507.93,4117270.02,20.87,34.53,1119,4999,1616,-5.89,-1.73,0.3827,38985.53,33516.15,38343.8,53.23,45.7,74.12,25.61,434000,2401000,373500,3557000,550000,2633500,8.68,48.02,7.47,11,71.14,60.63,38.57,0.8,1,1.1891,1000000,95,3.9,69.97,100,67.19,93.94,1945.15,525.93,2,15.8,0,0,17.01,6.55,0,0,0,0,3.56,97.71,0,1
77,Jun.22,11608728.65,12316431.63,0,20.88,35.27,8105,0,0,2.76,-2.19,0.4121,30563.08,33041.65,37421.78,52.52,43.82,70.55,28.21,3302336.21,1863530.32,498739.93,5492364.78,848065.39,4145559.46,47.74,26.94,7.21,12.26,79.4,43.08,41.83,15.09,1.8,0.8617,1000000,67.33,1.5,75.43,48.27,96.01,60.87,3795.77,1770.96,17.02,30.14,0,0,16.87,5.4,0,0,0,0,3.87,32.39,0,0
77,Mar.21,24297155.68,5699211.93,6115478.08,20.2,35.91,4731,2638,834,2.41,2.04,0.4431,30599.66,32816.32,39412.28,53.63,45.28,73.74,26.06,1169415.5,1400497.6,1270951.57,5588685.67,442557.24,3875176.86,16.7,20,18.15,6.32,79.81,55.24,38.33,6.43,1.28,0.6487,5744256,56.79,5.5,89.67,54.93,70.18,70.97,3421.57,1186.85,22,37.35,0,0,11.07,4.66,0,0,0,0,5,51.05,0,0
